0.043461747,0.9502327,0.001832181,0.99822336
0.001253822,0.99843484,0.00086535513,0.9989002
0.0004557984,0.9994924,0.0007988333,0.99898475
0.00036350903,0.99964046,0.00052193564,0.99940777
0.00042473644,0.99953467,0.00047670858,0.999577
7.4660646e-05,0.9999154,0.00036773697,0.99966156
9.167514e-05,0.9999365,0.00050329836,0.9994924
0.0008060912,0.99892133,0.0003337277,0.999577
0.00015970346,0.9998096,0.00075482967,0.999154
0.00082981883,0.9989636,0.0004882857,0.9994924
0.0005475844,0.9993232,0.0005816119,0.99923855
7.554748e-05,0.9999365,0.0003589332,0.999577
0.0003109566,0.99966156,0.0018151564,0.9978849
0.00022603487,0.99972504,0.00096752617,0.9989002
4.7998237e-05,0.9999154,0.0003856087,0.9994924
0.0006816782,0.99917513,0.00018832835,0.9998308
0.00024155609,0.9997039,0.00028158652,0.99966156
3.2572584e-06,1.0,0.00027133725,0.99966156
5.0990725e-06,1.0,0.00032437546,0.999577
0.00020344845,0.99972504,0.0008181527,0.99898475
0.0001621572,0.9997885,0.0003226783,0.99966156
0.00031916666,0.9996193,0.0009994082,0.9989002
4.2467886e-06,1.0,0.00036497414,0.999577
1.9978279e-07,1.0,0.0003786746,0.999577
8.586043e-08,1.0,0.00040344437,0.999577
0.00024789828,0.9996827,0.025383154,0.9724196
0.0002521206,0.9997039,0.00026944609,0.99966156
0.00020530607,0.99972504,0.0009460928,0.9989002
0.00018299352,0.9997885,0.000497144,0.9994924
0.00030336328,0.99966156,0.0022500409,0.99712354
5.886087e-05,0.9999577,0.0003030891,0.99966156
